[2026-08-04 10:47:38] === starting DEFORM training: DLO_type=d003_v054 train_time_horizon=20 eval_time_horizon=100 max_update_steps=200 ===
[2026-08-04 10:47:38] GPU: NVIDIA GeForce RTX 2060 (cuda:0)
[2026-08-04 10:47:38] logging to logs/train_d003_v054.log
[2026-08-04 10:47:39] [data] precomputing mu_0 (bishop frames) for 56 train episodes, 8069056 frames total, on CPU
[2026-08-04 11:17:50] [data] [█████████░░░░░░░░░░░]  45.3% frames 3658000/8069056 ep 52/56  2019 frames/s  ETA 2185s
[2026-08-04 11:17:51] [data] [█████████░░░░░░░░░░░]  45.4% frames 3660000/8069056 ep 52/56  2019 frames/s  ETA 2184s
[2026-08-04 11:17:53] [data] [█████████░░░░░░░░░░░]  45.4% frames 3662000/8069056 ep 52/56  2019 frames/s  ETA 2183s
[2026-08-04 11:17:54] [data] [█████████░░░░░░░░░░░]  45.4% frames 3664000/8069056 ep 52/56  2019 frames/s  ETA 2182s
[2026-08-04 11:17:55] [data] [█████████░░░░░░░░░░░]  45.4% frames 3666000/8069056 ep 52/56  2019 frames/s  ETA 2181s
[2026-08-04 11:17:56] [data] [█████████░░░░░░░░░░░]  45.5% frames 3668000/8069056 ep 52/56  2019 frames/s  ETA 2180s
[2026-08-04 11:17:57] [data] [█████████░░░░░░░░░░░]  45.5% frames 3670000/8069056 ep 52/56  2019 frames/s  ETA 2179s
[2026-08-04 11:17:58] [data] [█████████░░░░░░░░░░░]  45.5% frames 3672000/8069056 ep 52/56  2019 frames/s  ETA 2178s
[2026-08-04 11:17:59] [data] [█████████░░░░░░░░░░░]  45.5% frames 3674000/8069056 ep 52/56  2019 frames/s  ETA 2177s
[2026-08-04 11:17:59] [data] [█████████░░░░░░░░░░░]  45.6% frames 3676000/8069056 ep 52/56  2019 frames/s  ETA 2176s
[2026-08-04 11:18:01] [data] [█████████░░░░░░░░░░░]  45.6% frames 3678000/8069056 ep 52/56  2019 frames/s  ETA 2175s
[2026-08-04 11:18:02] [data] [█████████░░░░░░░░░░░]  45.6% frames 3680000/8069056 ep 52/56  2019 frames/s  ETA 2174s
[2026-08-04 11:18:03] [data] [█████████░░░░░░░░░░░]  45.6% frames 3682000/8069056 ep 52/56  2019 frames/s  ETA 2173s
[2026-08-04 11:18:04] [data] [█████████░░░░░░░░░░░]  45.7% frames 3684000/8069056 ep 52/56  2019 frames/s  ETA 2172s
[2026-08-04 11:18:04] [data] [█████████░░░░░░░░░░░]  45.7% frames 3686000/8069056 ep 52/56  2019 frames/s  ETA 2171s
[2026-08-04 11:18:06] [data] [█████████░░░░░░░░░░░]  45.7% frames 3688000/8069056 ep 52/56  2019 frames/s  ETA 2170s
[2026-08-04 11:18:07] [data] [█████████░░░░░░░░░░░]  45.7% frames 3690000/8069056 ep 52/56  2019 frames/s  ETA 2169s
[2026-08-04 11:18:08] [data] [█████████░░░░░░░░░░░]  45.8% frames 3692000/8069056 ep 52/56  2019 frames/s  ETA 2168s
[2026-08-04 11:18:09] [data] [█████████░░░░░░░░░░░]  45.8% frames 3694000/8069056 ep 52/56  2019 frames/s  ETA 2167s
[2026-08-04 11:18:10] [data] [█████████░░░░░░░░░░░]  45.8% frames 3696000/8069056 ep 52/56  2019 frames/s  ETA 2166s
[2026-08-04 11:18:11] [data] [█████████░░░░░░░░░░░]  45.8% frames 3698000/8069056 ep 52/56  2019 frames/s  ETA 2165s
[2026-08-04 11:18:12] [data] [█████████░░░░░░░░░░░]  45.9% frames 3700000/8069056 ep 52/56  2019 frames/s  ETA 2164s
[2026-08-04 11:18:13] [data] [█████████░░░░░░░░░░░]  45.9% frames 3702000/8069056 ep 52/56  2019 frames/s  ETA 2163s
[2026-08-04 11:18:14] [data] [█████████░░░░░░░░░░░]  45.9% frames 3704000/8069056 ep 52/56  2018 frames/s  ETA 2163s
[2026-08-04 11:18:15] [data] [█████████░░░░░░░░░░░]  45.9% frames 3706000/8069056 ep 52/56  2018 frames/s  ETA 2162s
[2026-08-04 11:18:16] [data] [█████████░░░░░░░░░░░]  46.0% frames 3708000/8069056 ep 52/56  2018 frames/s  ETA 2161s
[2026-08-04 11:18:17] [data] [█████████░░░░░░░░░░░]  46.0% frames 3710000/8069056 ep 52/56  2018 frames/s  ETA 2160s
[2026-08-04 11:18:18] [data] [█████████░░░░░░░░░░░]  46.0% frames 3712000/8069056 ep 52/56  2018 frames/s  ETA 2159s
[2026-08-04 11:18:19] [data] [█████████░░░░░░░░░░░]  46.0% frames 3714000/8069056 ep 52/56  2019 frames/s  ETA 2158s
[2026-08-04 11:18:20] [data] [█████████░░░░░░░░░░░]  46.1% frames 3716000/8069056 ep 52/56  2018 frames/s  ETA 2157s
[2026-08-04 11:18:21] [data] [█████████░░░░░░░░░░░]  46.1% frames 3718000/8069056 ep 52/56  2018 frames/s  ETA 2156s
[2026-08-04 11:18:22] [data] [█████████░░░░░░░░░░░]  46.1% frames 3720000/8069056 ep 52/56  2018 frames/s  ETA 2155s
[2026-08-04 11:18:23] [data] [█████████░░░░░░░░░░░]  46.1% frames 3722000/8069056 ep 52/56  2018 frames/s  ETA 2154s
[2026-08-04 11:18:24] [data] [█████████░░░░░░░░░░░]  46.2% frames 3724000/8069056 ep 52/56  2018 frames/s  ETA 2153s
[2026-08-04 11:18:25] [data] [█████████░░░░░░░░░░░]  46.2% frames 3726000/8069056 ep 52/56  2018 frames/s  ETA 2152s
[2026-08-04 11:18:27] [data] [█████████░░░░░░░░░░░]  46.2% frames 3728000/8069056 ep 52/56  2018 frames/s  ETA 2152s
[2026-08-04 11:18:28] [data] [█████████░░░░░░░░░░░]  46.2% frames 3730000/8069056 ep 52/56  2017 frames/s  ETA 2151s
[2026-08-04 11:18:29] [data] [█████████░░░░░░░░░░░]  46.3% frames 3732000/8069056 ep 52/56  2017 frames/s  ETA 2150s
[2026-08-04 11:18:30] [data] [█████████░░░░░░░░░░░]  46.3% frames 3734000/8069056 ep 52/56  2017 frames/s  ETA 2150s
[2026-08-04 11:18:31] [data] [█████████░░░░░░░░░░░]  46.3% frames 3736000/8069056 ep 52/56  2017 frames/s  ETA 2149s
[2026-08-04 11:18:32] [data] [█████████░░░░░░░░░░░]  46.3% frames 3738000/8069056 ep 52/56  2017 frames/s  ETA 2148s
[2026-08-04 11:18:33] [data] [█████████░░░░░░░░░░░]  46.3% frames 3740000/8069056 ep 52/56  2017 frames/s  ETA 2147s
[2026-08-04 11:18:34] [data] [█████████░░░░░░░░░░░]  46.4% frames 3742000/8069056 ep 52/56  2017 frames/s  ETA 2146s
[2026-08-04 11:18:36] [data] [█████████░░░░░░░░░░░]  46.4% frames 3744000/8069056 ep 52/56  2016 frames/s  ETA 2145s
[2026-08-04 11:18:37] [data] [█████████░░░░░░░░░░░]  46.4% frames 3746000/8069056 ep 52/56  2016 frames/s  ETA 2144s
[2026-08-04 11:18:38] [data] [█████████░░░░░░░░░░░]  46.4% frames 3748000/8069056 ep 52/56  2016 frames/s  ETA 2144s
[2026-08-04 11:18:39] [data] [█████████░░░░░░░░░░░]  46.5% frames 3750000/8069056 ep 52/56  2015 frames/s  ETA 2143s
[2026-08-04 11:18:41] [data] [█████████░░░░░░░░░░░]  46.5% frames 3752000/8069056 ep 52/56  2015 frames/s  ETA 2142s
[2026-08-04 11:18:42] [data] [█████████░░░░░░░░░░░]  46.5% frames 3754000/8069056 ep 52/56  2015 frames/s  ETA 2141s
[2026-08-04 11:18:43] [data] [█████████░░░░░░░░░░░]  46.5% frames 3756000/8069056 ep 52/56  2015 frames/s  ETA 2141s
[2026-08-04 11:18:44] [data] [█████████░░░░░░░░░░░]  46.6% frames 3758000/8069056 ep 52/56  2015 frames/s  ETA 2140s
[2026-08-04 11:18:45] [data] [█████████░░░░░░░░░░░]  46.6% frames 3760000/8069056 ep 52/56  2015 frames/s  ETA 2139s
[2026-08-04 11:18:46] [data] [█████████░░░░░░░░░░░]  46.6% frames 3762000/8069056 ep 52/56  2015 frames/s  ETA 2138s
[2026-08-04 11:18:47] [data] [█████████░░░░░░░░░░░]  46.6% frames 3764000/8069056 ep 52/56  2015 frames/s  ETA 2137s
[2026-08-04 11:18:48] [data] [█████████░░░░░░░░░░░]  46.7% frames 3766000/8069056 ep 52/56  2015 frames/s  ETA 2136s
[2026-08-04 11:18:49] [data] [█████████░░░░░░░░░░░]  46.7% frames 3768000/8069056 ep 52/56  2015 frames/s  ETA 2135s
[2026-08-04 11:18:50] [data] [█████████░░░░░░░░░░░]  46.7% frames 3770000/8069056 ep 52/56  2015 frames/s  ETA 2134s
[2026-08-04 11:18:51] [data] [█████████░░░░░░░░░░░]  46.7% frames 3772000/8069056 ep 52/56  2014 frames/s  ETA 2133s
[2026-08-04 11:18:53] [data] [█████████░░░░░░░░░░░]  46.8% frames 3774000/8069056 ep 52/56  2014 frames/s  ETA 2133s
[2026-08-04 11:18:54] [data] [█████████░░░░░░░░░░░]  46.8% frames 3776000/8069056 ep 52/56  2013 frames/s  ETA 2132s
[2026-08-04 11:18:56] [data] [█████████░░░░░░░░░░░]  46.8% frames 3778000/8069056 ep 52/56  2013 frames/s  ETA 2132s
[2026-08-04 11:18:57] [data] [█████████░░░░░░░░░░░]  46.8% frames 3780000/8069056 ep 52/56  2013 frames/s  ETA 2131s
[2026-08-04 11:18:57] [data] [█████████░░░░░░░░░░░]  46.9% frames 3782000/8069056 ep 52/56  2013 frames/s  ETA 2130s
[2026-08-04 11:18:58] [data] [█████████░░░░░░░░░░░]  46.9% frames 3784000/8069056 ep 52/56  2013 frames/s  ETA 2129s
[2026-08-04 11:18:59] [data] [█████████░░░░░░░░░░░]  46.9% frames 3786000/8069056 ep 52/56  2013 frames/s  ETA 2128s
[2026-08-04 11:19:00] [data] [█████████░░░░░░░░░░░]  46.9% frames 3788000/8069056 ep 52/56  2013 frames/s  ETA 2127s
[2026-08-04 11:19:01] [data] [█████████░░░░░░░░░░░]  47.0% frames 3790000/8069056 ep 52/56  2013 frames/s  ETA 2126s
[2026-08-04 11:19:02] [data] [█████████░░░░░░░░░░░]  47.0% frames 3792000/8069056 ep 52/56  2013 frames/s  ETA 2124s
[2026-08-04 11:19:04] [data] [█████████░░░░░░░░░░░]  47.0% frames 3794000/8069056 ep 52/56  2013 frames/s  ETA 2124s
[2026-08-04 11:19:05] [data] [█████████░░░░░░░░░░░]  47.0% frames 3796000/8069056 ep 52/56  2013 frames/s  ETA 2123s
[2026-08-04 11:19:06] [data] [█████████░░░░░░░░░░░]  47.1% frames 3798000/8069056 ep 52/56  2012 frames/s  ETA 2122s
[2026-08-04 11:19:07] [data] [█████████░░░░░░░░░░░]  47.1% frames 3800000/8069056 ep 52/56  2012 frames/s  ETA 2122s
[2026-08-04 11:19:08] [data] [█████████░░░░░░░░░░░]  47.1% frames 3802000/8069056 ep 52/56  2012 frames/s  ETA 2121s
[2026-08-04 11:19:09] [data] [█████████░░░░░░░░░░░]  47.1% frames 3804000/8069056 ep 52/56  2012 frames/s  ETA 2120s
[2026-08-04 11:19:11] [data] [█████████░░░░░░░░░░░]  47.2% frames 3806000/8069056 ep 52/56  2012 frames/s  ETA 2119s
[2026-08-04 11:19:12] [data] [█████████░░░░░░░░░░░]  47.2% frames 3808000/8069056 ep 52/56  2012 frames/s  ETA 2118s
[2026-08-04 11:19:13] [data] [█████████░░░░░░░░░░░]  47.2% frames 3810000/8069056 ep 52/56  2012 frames/s  ETA 2117s
[2026-08-04 11:19:14] [data] [█████████░░░░░░░░░░░]  47.2% frames 3812000/8069056 ep 52/56  2011 frames/s  ETA 2116s
[2026-08-04 11:19:15] [data] [█████████░░░░░░░░░░░]  47.3% frames 3814000/8069056 ep 52/56  2011 frames/s  ETA 2115s
[2026-08-04 11:19:16] [data] [█████████░░░░░░░░░░░]  47.3% frames 3816000/8069056 ep 52/56  2011 frames/s  ETA 2114s
[2026-08-04 11:19:17] [data] [█████████░░░░░░░░░░░]  47.3% frames 3818000/8069056 ep 52/56  2011 frames/s  ETA 2114s
[2026-08-04 11:19:18] [data] [█████████░░░░░░░░░░░]  47.3% frames 3820000/8069056 ep 52/56  2011 frames/s  ETA 2113s
[2026-08-04 11:19:19] [data] [█████████░░░░░░░░░░░]  47.4% frames 3822000/8069056 ep 52/56  2011 frames/s  ETA 2112s
[2026-08-04 11:19:21] [data] [█████████░░░░░░░░░░░]  47.4% frames 3824000/8069056 ep 52/56  2011 frames/s  ETA 2111s
[2026-08-04 11:19:22] [data] [█████████░░░░░░░░░░░]  47.4% frames 3826000/8069056 ep 52/56  2011 frames/s  ETA 2110s
[2026-08-04 11:19:23] [data] [█████████░░░░░░░░░░░]  47.4% frames 3828000/8069056 ep 52/56  2011 frames/s  ETA 2109s
[2026-08-04 11:19:24] [data] [█████████░░░░░░░░░░░]  47.5% frames 3830000/8069056 ep 52/56  2010 frames/s  ETA 2109s
[2026-08-04 11:19:25] [data] [█████████░░░░░░░░░░░]  47.5% frames 3832000/8069056 ep 52/56  2010 frames/s  ETA 2108s
[2026-08-04 11:19:26] [data] [█████████░░░░░░░░░░░]  47.5% frames 3834000/8069056 ep 52/56  2010 frames/s  ETA 2107s
[2026-08-04 11:19:27] [data] [█████████░░░░░░░░░░░]  47.5% frames 3836000/8069056 ep 52/56  2010 frames/s  ETA 2106s
[2026-08-04 11:19:28] [data] [█████████░░░░░░░░░░░]  47.6% frames 3838000/8069056 ep 52/56  2010 frames/s  ETA 2105s
[2026-08-04 11:19:29] [data] [█████████░░░░░░░░░░░]  47.6% frames 3840000/8069056 ep 52/56  2010 frames/s  ETA 2104s
[2026-08-04 11:19:30] [data] [█████████░░░░░░░░░░░]  47.6% frames 3842000/8069056 ep 52/56  2010 frames/s  ETA 2103s
[2026-08-04 11:19:31] [data] [█████████░░░░░░░░░░░]  47.6% frames 3844000/8069056 ep 52/56  2010 frames/s  ETA 2102s
[2026-08-04 11:19:32] [data] [█████████░░░░░░░░░░░]  47.7% frames 3846000/8069056 ep 52/56  2010 frames/s  ETA 2101s
[2026-08-04 11:19:33] [data] [█████████░░░░░░░░░░░]  47.7% frames 3848000/8069056 ep 52/56  2010 frames/s  ETA 2100s
[2026-08-04 11:19:34] [data] [█████████░░░░░░░░░░░]  47.7% frames 3850000/8069056 ep 52/56  2010 frames/s  ETA 2099s
[2026-08-04 11:19:35] [data] [█████████░░░░░░░░░░░]  47.7% frames 3852000/8069056 ep 52/56  2010 frames/s  ETA 2098s
[2026-08-04 11:19:36] [data] [█████████░░░░░░░░░░░]  47.8% frames 3854000/8069056 ep 52/56  2010 frames/s  ETA 2097s
[2026-08-04 11:19:37] [data] [█████████░░░░░░░░░░░]  47.8% frames 3856000/8069056 ep 52/56  2010 frames/s  ETA 2096s
[2026-08-04 11:19:38] [data] [█████████░░░░░░░░░░░]  47.8% frames 3858000/8069056 ep 52/56  2010 frames/s  ETA 2095s
[2026-08-04 11:19:39] [data] [█████████░░░░░░░░░░░]  47.8% frames 3860000/8069056 ep 52/56  2010 frames/s  ETA 2094s
[2026-08-04 11:19:40] [data] [█████████░░░░░░░░░░░]  47.9% frames 3862000/8069056 ep 52/56  2010 frames/s  ETA 2093s
[2026-08-04 11:19:41] [data] [█████████░░░░░░░░░░░]  47.9% frames 3864000/8069056 ep 52/56  2010 frames/s  ETA 2092s
[2026-08-04 11:19:42] [data] [█████████░░░░░░░░░░░]  47.9% frames 3866000/8069056 ep 52/56  2010 frames/s  ETA 2091s
[2026-08-04 11:19:43] [data] [█████████░░░░░░░░░░░]  47.9% frames 3868000/8069056 ep 52/56  2010 frames/s  ETA 2090s
[2026-08-04 11:19:44] [data] [█████████░░░░░░░░░░░]  48.0% frames 3870000/8069056 ep 52/56  2010 frames/s  ETA 2089s
[2026-08-04 11:19:45] [data] [█████████░░░░░░░░░░░]  48.0% frames 3872000/8069056 ep 52/56  2010 frames/s  ETA 2088s
[2026-08-04 11:19:46] [data] [█████████░░░░░░░░░░░]  48.0% frames 3874000/8069056 ep 52/56  2010 frames/s  ETA 2087s
[2026-08-04 11:19:47] [data] [█████████░░░░░░░░░░░]  48.0% frames 3876000/8069056 ep 52/56  2010 frames/s  ETA 2086s
[2026-08-04 11:19:48] [data] [█████████░░░░░░░░░░░]  48.1% frames 3878000/8069056 ep 52/56  2010 frames/s  ETA 2085s
[2026-08-04 11:19:49] [data] [█████████░░░░░░░░░░░]  48.1% frames 3880000/8069056 ep 52/56  2010 frames/s  ETA 2084s
[2026-08-04 11:19:50] [data] [█████████░░░░░░░░░░░]  48.1% frames 3882000/8069056 ep 52/56  2010 frames/s  ETA 2083s
[2026-08-04 11:19:51] [data] [█████████░░░░░░░░░░░]  48.1% frames 3884000/8069056 ep 52/56  2010 frames/s  ETA 2082s
[2026-08-04 11:19:52] [data] [█████████░░░░░░░░░░░]  48.2% frames 3886000/8069056 ep 52/56  2010 frames/s  ETA 2082s
[2026-08-04 11:19:53] [data] [█████████░░░░░░░░░░░]  48.2% frames 3888000/8069056 ep 52/56  2010 frames/s  ETA 2081s
[2026-08-04 11:19:54] [data] [█████████░░░░░░░░░░░]  48.2% frames 3890000/8069056 ep 52/56  2010 frames/s  ETA 2080s
[2026-08-04 11:19:55] [data] [█████████░░░░░░░░░░░]  48.2% frames 3892000/8069056 ep 52/56  2010 frames/s  ETA 2079s
[2026-08-04 11:19:56] [data] [█████████░░░░░░░░░░░]  48.3% frames 3894000/8069056 ep 52/56  2010 frames/s  ETA 2078s
[2026-08-04 11:19:57] [data] [█████████░░░░░░░░░░░]  48.3% frames 3896000/8069056 ep 52/56  2010 frames/s  ETA 2077s
[2026-08-04 11:19:59] [data] [█████████░░░░░░░░░░░]  48.3% frames 3898000/8069056 ep 52/56  2009 frames/s  ETA 2076s
[2026-08-04 11:20:00] [data] [█████████░░░░░░░░░░░]  48.3% frames 3900000/8069056 ep 52/56  2009 frames/s  ETA 2075s
[2026-08-04 11:20:01] [data] [█████████░░░░░░░░░░░]  48.4% frames 3902000/8069056 ep 52/56  2009 frames/s  ETA 2074s
[2026-08-04 11:20:02] [data] [█████████░░░░░░░░░░░]  48.4% frames 3904000/8069056 ep 52/56  2009 frames/s  ETA 2073s
[2026-08-04 11:20:03] [data] [█████████░░░░░░░░░░░]  48.4% frames 3906000/8069056 ep 52/56  2009 frames/s  ETA 2072s
[2026-08-04 11:20:04] [data] [█████████░░░░░░░░░░░]  48.4% frames 3908000/8069056 ep 52/56  2009 frames/s  ETA 2071s
[2026-08-04 11:20:05] [data] [█████████░░░░░░░░░░░]  48.5% frames 3910000/8069056 ep 52/56  2009 frames/s  ETA 2070s
[2026-08-04 11:20:06] [data] [█████████░░░░░░░░░░░]  48.5% frames 3912000/8069056 ep 52/56  2009 frames/s  ETA 2070s
[2026-08-04 11:20:07] [data] [█████████░░░░░░░░░░░]  48.5% frames 3914000/8069056 ep 52/56  2009 frames/s  ETA 2069s
[2026-08-04 11:20:08] [data] [█████████░░░░░░░░░░░]  48.5% frames 3916000/8069056 ep 52/56  2009 frames/s  ETA 2068s
[2026-08-04 11:20:09] [data] [█████████░░░░░░░░░░░]  48.6% frames 3918000/8069056 ep 52/56  2008 frames/s  ETA 2067s
[2026-08-04 11:20:10] [data] [█████████░░░░░░░░░░░]  48.6% frames 3920000/8069056 ep 52/56  2008 frames/s  ETA 2066s
[2026-08-04 11:20:11] [data] [█████████░░░░░░░░░░░]  48.6% frames 3922000/8069056 ep 52/56  2008 frames/s  ETA 2065s
[2026-08-04 11:20:13] [data] [█████████░░░░░░░░░░░]  48.6% frames 3924000/8069056 ep 52/56  2008 frames/s  ETA 2064s
[2026-08-04 11:20:14] [data] [█████████░░░░░░░░░░░]  48.7% frames 3926000/8069056 ep 52/56  2008 frames/s  ETA 2063s
[2026-08-04 11:20:15] [data] [█████████░░░░░░░░░░░]  48.7% frames 3928000/8069056 ep 52/56  2008 frames/s  ETA 2062s
[2026-08-04 11:20:16] [data] [█████████░░░░░░░░░░░]  48.7% frames 3930000/8069056 ep 52/56  2008 frames/s  ETA 2061s
[2026-08-04 11:20:16] [data] [█████████░░░░░░░░░░░]  48.7% frames 3932000/8069056 ep 52/56  2008 frames/s  ETA 2060s
[2026-08-04 11:20:17] [data] [█████████░░░░░░░░░░░]  48.8% frames 3934000/8069056 ep 52/56  2008 frames/s  ETA 2059s
[2026-08-04 11:20:18] [data] [█████████░░░░░░░░░░░]  48.8% frames 3936000/8069056 ep 52/56  2008 frames/s  ETA 2058s
[2026-08-04 11:20:19] [data] [█████████░░░░░░░░░░░]  48.8% frames 3938000/8069056 ep 52/56  2009 frames/s  ETA 2057s
[2026-08-04 11:20:21] [data] [█████████░░░░░░░░░░░]  48.8% frames 3940000/8069056 ep 52/56  2008 frames/s  ETA 2056s
[2026-08-04 11:20:22] [data] [█████████░░░░░░░░░░░]  48.9% frames 3942000/8069056 ep 52/56  2008 frames/s  ETA 2055s
[2026-08-04 11:20:23] [data] [█████████░░░░░░░░░░░]  48.9% frames 3944000/8069056 ep 52/56  2008 frames/s  ETA 2054s
[2026-08-04 11:20:24] [data] [█████████░░░░░░░░░░░]  48.9% frames 3946000/8069056 ep 52/56  2008 frames/s  ETA 2053s
[2026-08-04 11:20:25] [data] [█████████░░░░░░░░░░░]  48.9% frames 3948000/8069056 ep 52/56  2008 frames/s  ETA 2052s
[2026-08-04 11:20:26] [data] [█████████░░░░░░░░░░░]  49.0% frames 3950000/8069056 ep 52/56  2008 frames/s  ETA 2051s
[2026-08-04 11:20:27] [data] [█████████░░░░░░░░░░░]  49.0% frames 3952000/8069056 ep 52/56  2008 frames/s  ETA 2050s
[2026-08-04 11:20:28] [data] [█████████░░░░░░░░░░░]  49.0% frames 3954000/8069056 ep 52/56  2008 frames/s  ETA 2049s
[2026-08-04 11:20:29] [data] [█████████░░░░░░░░░░░]  49.0% frames 3956000/8069056 ep 52/56  2008 frames/s  ETA 2048s
[2026-08-04 11:20:30] [data] [█████████░░░░░░░░░░░]  49.1% frames 3958000/8069056 ep 52/56  2008 frames/s  ETA 2047s
[2026-08-04 11:20:31] [data] [█████████░░░░░░░░░░░]  49.1% frames 3960000/8069056 ep 52/56  2008 frames/s  ETA 2046s
[2026-08-04 11:20:32] [data] [█████████░░░░░░░░░░░]  49.1% frames 3962000/8069056 ep 52/56  2008 frames/s  ETA 2045s
[2026-08-04 11:20:33] [data] [█████████░░░░░░░░░░░]  49.1% frames 3964000/8069056 ep 52/56  2008 frames/s  ETA 2044s
[2026-08-04 11:20:34] [data] [█████████░░░░░░░░░░░]  49.2% frames 3966000/8069056 ep 52/56  2008 frames/s  ETA 2043s
[2026-08-04 11:20:35] [data] [█████████░░░░░░░░░░░]  49.2% frames 3968000/8069056 ep 52/56  2008 frames/s  ETA 2042s
[2026-08-04 11:20:36] [data] [█████████░░░░░░░░░░░]  49.2% frames 3970000/8069056 ep 52/56  2008 frames/s  ETA 2041s
[2026-08-04 11:20:37] [data] [█████████░░░░░░░░░░░]  49.2% frames 3972000/8069056 ep 52/56  2008 frames/s  ETA 2040s
[2026-08-04 11:20:37] [data] [█████████░░░░░░░░░░░]  49.2% frames 3974000/8069056 ep 52/56  2008 frames/s  ETA 2039s
[2026-08-04 11:20:38] [data] [█████████░░░░░░░░░░░]  49.3% frames 3976000/8069056 ep 52/56  2008 frames/s  ETA 2038s
[2026-08-04 11:20:39] [data] [█████████░░░░░░░░░░░]  49.3% frames 3978000/8069056 ep 52/56  2008 frames/s  ETA 2037s
[2026-08-04 11:20:40] [data] [█████████░░░░░░░░░░░]  49.3% frames 3980000/8069056 ep 52/56  2009 frames/s  ETA 2036s
[2026-08-04 11:20:41] [data] [█████████░░░░░░░░░░░]  49.3% frames 3982000/8069056 ep 52/56  2009 frames/s  ETA 2035s
[2026-08-04 11:20:42] [data] [█████████░░░░░░░░░░░]  49.4% frames 3984000/8069056 ep 52/56  2008 frames/s  ETA 2034s
[2026-08-04 11:20:43] [data] [█████████░░░░░░░░░░░]  49.4% frames 3986000/8069056 ep 52/56  2009 frames/s  ETA 2033s
[2026-08-04 11:20:44] [data] [█████████░░░░░░░░░░░]  49.4% frames 3988000/8069056 ep 52/56  2008 frames/s  ETA 2032s
[2026-08-04 11:20:45] [data] [█████████░░░░░░░░░░░]  49.4% frames 3990000/8069056 ep 52/56  2008 frames/s  ETA 2031s
[2026-08-04 11:20:46] [data] [█████████░░░░░░░░░░░]  49.5% frames 3992000/8069056 ep 52/56  2008 frames/s  ETA 2030s
[2026-08-04 11:20:47] [data] [█████████░░░░░░░░░░░]  49.5% frames 3994000/8069056 ep 52/56  2008 frames/s  ETA 2029s
[2026-08-04 11:20:48] [data] [█████████░░░░░░░░░░░]  49.5% frames 3996000/8069056 ep 52/56  2008 frames/s  ETA 2028s
[2026-08-04 11:20:50] [data] [█████████░░░░░░░░░░░]  49.5% frames 3998000/8069056 ep 52/56  2008 frames/s  ETA 2027s
[2026-08-04 11:20:51] [data] [█████████░░░░░░░░░░░]  49.6% frames 4000000/8069056 ep 52/56  2008 frames/s  ETA 2026s
[2026-08-04 11:20:52] [data] [█████████░░░░░░░░░░░]  49.6% frames 4002000/8069056 ep 52/56  2008 frames/s  ETA 2026s
[2026-08-04 11:20:53] [data] [█████████░░░░░░░░░░░]  49.6% frames 4004000/8069056 ep 52/56  2008 frames/s  ETA 2025s
[2026-08-04 11:20:54] [data] [█████████░░░░░░░░░░░]  49.6% frames 4006000/8069056 ep 52/56  2008 frames/s  ETA 2024s
[2026-08-04 11:20:55] [data] [█████████░░░░░░░░░░░]  49.7% frames 4008000/8069056 ep 52/56  2008 frames/s  ETA 2023s
[2026-08-04 11:20:56] [data] [█████████░░░░░░░░░░░]  49.7% frames 4010000/8069056 ep 52/56  2007 frames/s  ETA 2022s
[2026-08-04 11:20:57] [data] [█████████░░░░░░░░░░░]  49.7% frames 4012000/8069056 ep 52/56  2007 frames/s  ETA 2021s
[2026-08-04 11:20:58] [data] [█████████░░░░░░░░░░░]  49.7% frames 4014000/8069056 ep 52/56  2007 frames/s  ETA 2020s
[2026-08-04 11:20:59] [data] [█████████░░░░░░░░░░░]  49.8% frames 4016000/8069056 ep 52/56  2007 frames/s  ETA 2019s
[2026-08-04 11:21:00] [data] [█████████░░░░░░░░░░░]  49.8% frames 4018000/8069056 ep 52/56  2007 frames/s  ETA 2018s
[2026-08-04 11:21:01] [data] [█████████░░░░░░░░░░░]  49.8% frames 4020000/8069056 ep 52/56  2007 frames/s  ETA 2017s
[2026-08-04 11:21:02] [data] [█████████░░░░░░░░░░░]  49.8% frames 4022000/8069056 ep 52/56  2007 frames/s  ETA 2016s
[2026-08-04 11:21:03] [data] [█████████░░░░░░░░░░░]  49.9% frames 4024000/8069056 ep 52/56  2007 frames/s  ETA 2015s
[2026-08-04 11:21:04] [data] [█████████░░░░░░░░░░░]  49.9% frames 4026000/8069056 ep 52/56  2008 frames/s  ETA 2014s
[2026-08-04 11:21:05] [data] [█████████░░░░░░░░░░░]  49.9% frames 4028000/8069056 ep 52/56  2008 frames/s  ETA 2013s
[2026-08-04 11:21:06] [data] [█████████░░░░░░░░░░░]  49.9% frames 4030000/8069056 ep 52/56  2008 frames/s  ETA 2012s
[2026-08-04 11:21:07] [data] [█████████░░░░░░░░░░░]  50.0% frames 4032000/8069056 ep 52/56  2008 frames/s  ETA 2011s
[2026-08-04 11:21:08] [data] [█████████░░░░░░░░░░░]  50.0% frames 4034000/8069056 ep 52/56  2008 frames/s  ETA 2010s
[2026-08-04 11:21:09] [data] [██████████░░░░░░░░░░]  50.0% frames 4036000/8069056 ep 52/56  2008 frames/s  ETA 2009s
[2026-08-04 11:21:10] [data] [██████████░░░░░░░░░░]  50.0% frames 4038000/8069056 ep 52/56  2008 frames/s  ETA 2008s
